onset	duration	brud
703.08	0.04	38
703.12	0.04	38
703.16	0.04	37
703.20	0.04	37
703.24	0.04	36
703.28	0.04	-48
703.32	0.04	-47
703.36	0.04	-47
703.40	0.04	-47
703.44	0.04	-48
703.48	0.04	-48
703.52	0.04	-46
703.56	0.04	-49
703.60	0.04	-47
703.64	0.04	-48
703.68	0.04	-50
703.72	0.04	-50
703.76	0.04	-50
703.80	0.04	-49
703.84	0.04	-49
703.88	0.04	-49
703.92	0.04	-49
703.96	0.04	-49
704.00	0.04	-50
704.04	0.04	-51
704.08	0.04	-50
704.12	0.04	-50
704.16	0.04	-49
704.20	0.04	-50
704.24	0.04	-49
704.28	0.04	-51
704.32	0.04	-48
704.36	0.04	-49
704.40	0.04	-49
704.44	0.04	-50
704.48	0.04	-49
704.52	0.04	-48
704.56	0.04	-47
704.60	0.04	-48
704.64	0.04	-49
704.68	0.04	-48
704.72	0.04	-48
704.76	0.04	-47
704.80	0.04	-47
704.84	0.04	-48
704.88	0.04	-47
704.92	0.04	-47
704.96	0.04	-48
705.00	0.04	-48
705.04	0.04	-47
705.08	0.04	-47
705.12	0.04	-47
705.16	0.04	-49
705.20	0.04	-48
705.24	0.04	-48
705.28	0.04	-47
705.32	0.04	-47
705.36	0.04	-48
705.40	0.04	-47
705.44	0.04	-47
705.48	0.04	-48
705.52	0.04	-47
705.56	0.04	-48
705.60	0.04	-48
705.64	0.04	-47
705.68	0.04	-47
705.72	0.04	-49
705.76	0.04	-47
705.80	0.04	-48
705.84	0.04	-47
705.88	0.04	-47
705.92	0.04	-47
705.96	0.04	-47
706.00	0.04	-46
706.04	0.04	-48
706.08	0.04	-47
706.12	0.04	-47
706.16	0.04	-47
706.20	0.04	-47
706.24	0.04	-47
706.28	0.04	-47
706.32	0.04	-47
706.36	0.04	-47
706.40	0.04	-47
706.44	0.04	-47
706.48	0.04	-47
706.52	0.04	-46
706.56	0.04	-46
706.60	0.04	-48
706.64	0.04	-48
706.68	0.04	-46
706.72	0.04	-46
706.76	0.04	-46
706.80	0.04	-46
706.84	0.04	-46
706.88	0.04	-46
706.92	0.04	-46
706.96	0.04	-47
707.00	0.04	-46
707.04	0.04	-46
707.08	0.04	-46
707.12	0.04	-46
707.16	0.04	-46
707.20	0.04	-46
707.24	0.04	-47
707.28	0.04	-46
707.32	0.04	-46
707.36	0.04	-46
707.40	0.04	-46
707.44	0.04	-46
707.48	0.04	-46
707.52	0.04	-47
707.56	0.04	-48
707.60	0.04	-47
707.64	0.04	-46
707.68	0.04	-46
707.72	0.04	-46
707.76	0.04	-46
707.80	0.04	-46
707.84	0.04	-46
707.88	0.04	-48
707.92	0.04	-46
707.96	0.04	-47
708.00	0.04	-46
708.04	0.04	-48
708.08	0.04	-47
708.12	0.04	-48
708.16	0.04	-48
708.20	0.04	-48
708.24	0.04	-47
708.28	0.04	-48
708.32	0.04	-49
708.36	0.04	-48
708.40	0.04	-48
708.44	0.04	-48
708.48	0.04	-48
708.52	0.04	-48
708.56	0.04	-48
708.60	0.04	-49
708.64	0.04	-47
708.68	0.04	-48
708.72	0.04	-47
708.76	0.04	-47
708.80	0.04	-47
708.84	0.04	-47
708.88	0.04	-46
708.92	0.04	-45
708.96	0.04	67
709.00	0.04	65
709.04	0.04	65
709.08	0.04	65
709.12	0.04	65
709.16	0.04	65
709.20	0.04	64
709.24	0.04	63
709.28	0.04	64
709.32	0.04	65
709.36	0.04	65
709.40	0.04	65
709.44	0.04	63
709.48	0.04	63
709.52	0.04	64
709.56	0.04	63
709.60	0.04	64
709.64	0.04	63
709.68	0.04	65
709.72	0.04	64
709.76	0.04	63
709.80	0.04	63
709.84	0.04	64
709.88	0.04	63
709.92	0.04	64
709.96	0.04	63
710.00	0.04	63
710.04	0.04	64
710.08	0.04	63
710.12	0.04	63
710.16	0.04	63
710.20	0.04	63
710.24	0.04	64
710.28	0.04	63
710.32	0.04	64
710.36	0.04	62
710.40	0.04	63
710.44	0.04	63
710.48	0.04	65
710.52	0.04	64
710.56	0.04	65
710.60	0.04	64
710.64	0.04	65
710.68	0.04	63
710.72	0.04	65
710.76	0.04	63
710.80	0.04	65
710.84	0.04	63
710.88	0.04	64
710.92	0.04	61
710.96	0.04	64
711.00	0.04	62
711.04	0.04	63
711.08	0.04	63
711.12	0.04	64
711.16	0.04	63
711.20	0.04	64
711.24	0.04	62
711.28	0.04	64
711.32	0.04	62
711.36	0.04	64
711.40	0.04	64
711.44	0.04	64
711.48	0.04	64
711.52	0.04	65
711.56	0.04	63
711.60	0.04	65
711.64	0.04	65
711.68	0.04	66
711.72	0.04	65
711.76	0.04	66
711.80	0.04	52
711.84	0.04	52
711.88	0.04	54
711.92	0.04	55
711.96	0.04	56
712.00	0.04	59
712.04	0.04	59
712.08	0.04	60
712.12	0.04	62
712.16	0.04	64
712.20	0.04	64
712.24	0.04	68
712.28	0.04	69
712.32	0.04	71
712.36	0.04	70
712.40	0.04	68
712.44	0.04	67
712.48	0.04	64
712.52	0.04	60
712.56	0.04	58
712.60	0.04	55
712.64	0.04	53
712.68	0.04	51
712.72	0.04	50
712.76	0.04	48
712.80	0.04	49
712.84	0.04	49
712.88	0.04	50
712.92	0.04	50
712.96	0.04	50
713.00	0.04	51
713.04	0.04	52
713.08	0.04	53
713.12	0.04	57
713.16	0.04	58
713.20	0.04	61
713.24	0.04	62
713.28	0.04	63
713.32	0.04	64
713.36	0.04	66
713.40	0.04	66
713.44	0.04	68
713.48	0.04	68
713.52	0.04	71
713.56	0.04	71
713.60	0.04	73
713.64	0.04	77
713.68	0.04	80
713.72	0.04	81
713.76	0.04	84
713.80	0.04	87
713.84	0.04	91
713.88	0.04	91
713.92	0.04	95
713.96	0.04	98
714.00	0.04	104
714.04	0.04	109
714.08	0.04	116
714.12	0.04	120
714.16	0.04	126
714.20	0.04	132
714.24	0.04	135
714.28	0.04	135
714.32	0.04	139
714.36	0.04	141
714.40	0.04	144
714.44	0.04	145
714.48	0.04	148
714.52	0.04	150
714.56	0.04	154
714.60	0.04	156
714.64	0.04	158
714.68	0.04	160
714.72	0.04	162
714.76	0.04	161
714.80	0.04	164
714.84	0.04	164
714.88	0.04	165
714.92	0.04	165
714.96	0.04	165
715.00	0.04	165
715.04	0.04	165
715.08	0.04	164
715.12	0.04	166
715.16	0.04	163
715.20	0.04	164
715.24	0.04	164
715.28	0.04	163
715.32	0.04	164
715.36	0.04	163
715.40	0.04	163
715.44	0.04	164
715.48	0.04	163
715.52	0.04	163
715.56	0.04	162
715.60	0.04	162
715.64	0.04	158
715.68	0.04	160
715.72	0.04	156
715.76	0.04	158
715.80	0.04	155
715.84	0.04	154
715.88	0.04	154
715.92	0.04	153
715.96	0.04	152
716.00	0.04	152
716.04	0.04	149
716.08	0.04	148
716.12	0.04	144
716.16	0.04	144
716.20	0.04	141
716.24	0.04	140
716.28	0.04	139
716.32	0.04	139
716.36	0.04	137
716.40	0.04	142
716.44	0.04	139
716.48	0.04	141
716.52	0.04	143
716.56	0.04	146
716.60	0.04	150
716.64	0.04	158
716.68	0.04	159
716.72	0.04	165
716.76	0.04	163
716.80	0.04	163
716.84	0.04	160
716.88	0.04	154
716.92	0.04	144
716.96	0.04	139
717.00	0.04	127
717.04	0.04	123
717.08	0.04	116
717.12	0.04	114
717.16	0.04	112
717.20	0.04	111
717.24	0.04	108
717.28	0.04	105
717.32	0.04	97
717.36	0.04	90
717.40	0.04	81
717.44	0.04	73
717.48	0.04	59
717.52	0.04	52
717.56	0.04	47
717.60	0.04	42
717.64	0.04	31
717.68	0.04	31
717.72	0.04	27
717.76	0.04	28
717.80	0.04	27
717.84	0.04	25
717.88	0.04	18
717.92	0.04	9
717.96	0.04	-2
718.00	0.04	-8
718.04	0.04	-18
718.08	0.04	-24
718.12	0.04	-29
718.16	0.04	-32
718.20	0.04	-38
718.24	0.04	-40
718.28	0.04	-42
718.32	0.04	-45
718.36	0.04	-47
718.40	0.04	-47
718.44	0.04	-46
718.48	0.04	-47
718.52	0.04	-47
718.56	0.04	-43
718.60	0.04	-41
718.64	0.04	-37
718.68	0.04	-35
718.72	0.04	-31
718.76	0.04	-27
718.80	0.04	-24
718.84	0.04	-21
718.88	0.04	-15
718.92	0.04	-16
718.96	0.04	-19
719.00	0.04	-23
719.04	0.04	-27
719.08	0.04	-30
719.12	0.04	-31
719.16	0.04	-34
719.20	0.04	-33
719.24	0.04	-31
719.28	0.04	-26
719.32	0.04	-25
719.36	0.04	-23
719.40	0.04	-24
719.44	0.04	-24
719.48	0.04	-27
719.52	0.04	-31
719.56	0.04	-34
719.60	0.04	-38
719.64	0.04	-42
719.68	0.04	-43
719.72	0.04	-44
719.76	0.04	-44
719.80	0.04	-44
719.84	0.04	-44
719.88	0.04	-46
719.92	0.04	-44
719.96	0.04	-45
720.00	0.04	-46
720.04	0.04	-47
720.08	0.04	-46
720.12	0.04	-47
720.16	0.04	-48
720.20	0.04	-47
720.24	0.04	-46
720.28	0.04	-45
720.32	0.04	-45
720.36	0.04	-48
720.40	0.04	-49
720.44	0.04	-47
720.48	0.04	-42
720.52	0.04	-40
720.56	0.04	-35
720.60	0.04	-32
720.64	0.04	-34
720.68	0.04	-34
720.72	0.04	-32
720.76	0.04	-31
720.80	0.04	-34
720.84	0.04	-37
720.88	0.04	-35
720.92	0.04	-33
720.96	0.04	-34
721.00	0.04	-36
721.04	0.04	-37
721.08	0.04	-38
721.12	0.04	-38
721.16	0.04	-39
721.20	0.04	-39
721.24	0.04	-38
721.28	0.04	-40
721.32	0.04	-42
721.36	0.04	-41
721.40	0.04	-42
721.44	0.04	-41
721.48	0.04	-43
721.52	0.04	-42
721.56	0.04	-43
721.60	0.04	-43
721.64	0.04	-45
721.68	0.04	-45
721.72	0.04	-47
721.76	0.04	-47
721.80	0.04	-47
721.84	0.04	-46
721.88	0.04	-46
721.92	0.04	-46
721.96	0.04	-47
722.00	0.04	-47
722.04	0.04	-46
722.08	0.04	-48
722.12	0.04	-48
722.16	0.04	-47
722.20	0.04	-48
722.24	0.04	-50
722.28	0.04	-51
722.32	0.04	-50
722.36	0.04	-52
722.40	0.04	-54
722.44	0.04	-54
722.48	0.04	-52
722.52	0.04	-51
722.56	0.04	-52
722.60	0.04	-51
722.64	0.04	-50
722.68	0.04	-50
722.72	0.04	-50
722.76	0.04	-50
722.80	0.04	-48
722.84	0.04	-45
722.88	0.04	-43
722.92	0.04	-41
722.96	0.04	-39
723.00	0.04	-37
723.04	0.04	-37
723.08	0.04	-38
723.12	0.04	-39
723.16	0.04	-41
723.20	0.04	-42
723.24	0.04	-43
723.28	0.04	-45
723.32	0.04	-45
723.36	0.04	-44
723.40	0.04	-43
723.44	0.04	-41
723.48	0.04	-41
723.52	0.04	-43
723.56	0.04	-44
723.60	0.04	-45
723.64	0.04	-45
723.68	0.04	-45
723.72	0.04	-47
723.76	0.04	-46
723.80	0.04	-46
723.84	0.04	-46
723.88	0.04	-45
723.92	0.04	-43
723.96	0.04	-41
724.00	0.04	-42
724.04	0.04	-41
724.08	0.04	-42
724.12	0.04	-41
724.16	0.04	-43
724.20	0.04	-43
724.24	0.04	-42
724.28	0.04	-41
724.32	0.04	-38
724.36	0.04	-35
724.40	0.04	-31
724.44	0.04	-30
724.48	0.04	-28
724.52	0.04	-28
724.56	0.04	-28
724.60	0.04	-30
724.64	0.04	-30
724.68	0.04	-33
724.72	0.04	-33
724.76	0.04	-31
724.80	0.04	-31
724.84	0.04	67
724.88	0.04	71
724.92	0.04	94
724.96	0.04	106
725.00	0.04	91
725.04	0.04	84
725.08	0.04	89
725.12	0.04	90
725.16	0.04	90
725.20	0.04	94
725.24	0.04	96
725.28	0.04	97
725.32	0.04	97
725.36	0.04	93
725.40	0.04	94
725.44	0.04	90
725.48	0.04	87
725.52	0.04	83
725.56	0.04	81
725.60	0.04	81
725.64	0.04	81
725.68	0.04	82
725.72	0.04	82
725.76	0.04	82
725.80	0.04	83
725.84	0.04	84
725.88	0.04	85
725.92	0.04	86
725.96	0.04	87
726.00	0.04	89
726.04	0.04	91
726.08	0.04	94
726.12	0.04	95
726.16	0.04	95
726.20	0.04	96
726.24	0.04	97
726.28	0.04	97
726.32	0.04	100
726.36	0.04	99
726.40	0.04	100
726.44	0.04	101
726.48	0.04	101
726.52	0.04	105
726.56	0.04	106
726.60	0.04	107
726.64	0.04	108
726.68	0.04	107
726.72	0.04	108
726.76	0.04	107
726.80	0.04	107
726.84	0.04	108
726.88	0.04	109
726.92	0.04	109
726.96	0.04	109
727.00	0.04	109
727.04	0.04	111
727.08	0.04	110
727.12	0.04	108
727.16	0.04	109
727.20	0.04	109
727.24	0.04	108
727.28	0.04	108
727.32	0.04	109
727.36	0.04	108
727.40	0.04	109
727.44	0.04	109
727.48	0.04	108
727.52	0.04	109
727.56	0.04	107
727.60	0.04	110
727.64	0.04	109
727.68	0.04	107
727.72	0.04	106
727.76	0.04	108
727.80	0.04	107
727.84	0.04	107
727.88	0.04	106
727.92	0.04	106
727.96	0.04	104
728.00	0.04	105
728.04	0.04	103
728.08	0.04	102
728.12	0.04	102
728.16	0.04	102
728.20	0.04	99
728.24	0.04	100
728.28	0.04	98
728.32	0.04	97
728.36	0.04	96
728.40	0.04	95
728.44	0.04	95
728.48	0.04	95
728.52	0.04	92
728.56	0.04	93
728.60	0.04	89
728.64	0.04	89
728.68	0.04	89
728.72	0.04	88
728.76	0.04	87
728.80	0.04	87
728.84	0.04	83
728.88	0.04	83
728.92	0.04	83
728.96	0.04	84
729.00	0.04	82
729.04	0.04	80
729.08	0.04	80
729.12	0.04	79
729.16	0.04	78
729.20	0.04	75
729.24	0.04	74
729.28	0.04	70
729.32	0.04	67
729.36	0.04	67
729.40	0.04	65
729.44	0.04	66
729.48	0.04	63
729.52	0.04	64
729.56	0.04	64
729.60	0.04	65
729.64	0.04	64
729.68	0.04	65
729.72	0.04	69
729.76	0.04	68
729.80	0.04	70
729.84	0.04	74
729.88	0.04	74
729.92	0.04	74
729.96	0.04	77
730.00	0.04	77
730.04	0.04	79
730.08	0.04	81
730.12	0.04	81
730.16	0.04	81
730.20	0.04	81
730.24	0.04	80
730.28	0.04	80
730.32	0.04	77
730.36	0.04	75
730.40	0.04	73
730.44	0.04	70
730.48	0.04	68
730.52	0.04	66
730.56	0.04	63
730.60	0.04	64
730.64	0.04	65
730.68	0.04	65
730.72	0.04	67
730.76	0.04	63
730.80	0.04	61
730.84	0.04	58
730.88	0.04	57
730.92	0.04	56
730.96	0.04	55
731.00	0.04	53
731.04	0.04	53
731.08	0.04	51
731.12	0.04	51
731.16	0.04	47
731.20	0.04	39
731.24	0.04	32
731.28	0.04	28
731.32	0.04	26
731.36	0.04	26
731.40	0.04	24
731.44	0.04	23
731.48	0.04	20
731.52	0.04	19
731.56	0.04	15
731.60	0.04	15
731.64	0.04	14
731.68	0.04	13
731.72	0.04	13
731.76	0.04	13
731.80	0.04	11
731.84	0.04	12
731.88	0.04	12
731.92	0.04	15
731.96	0.04	17
732.00	0.04	19
732.04	0.04	19
732.08	0.04	21
732.12	0.04	21
732.16	0.04	21
732.20	0.04	21
732.24	0.04	21
732.28	0.04	21
732.32	0.04	22
732.36	0.04	20
732.40	0.04	22
732.44	0.04	21
732.48	0.04	19
732.52	0.04	20
732.56	0.04	19
732.60	0.04	19
732.64	0.04	20
732.68	0.04	18
732.72	0.04	17
732.76	0.04	19
732.80	0.04	17
732.84	0.04	17
732.88	0.04	16
732.92	0.04	17
732.96	0.04	18
733.00	0.04	19
733.04	0.04	22
733.08	0.04	24
733.12	0.04	26
733.16	0.04	28
733.20	0.04	32
733.24	0.04	34
733.28	0.04	35
733.32	0.04	35
733.36	0.04	34
733.40	0.04	33
733.44	0.04	30
733.48	0.04	28
733.52	0.04	24
733.56	0.04	23
733.60	0.04	20
733.64	0.04	18
733.68	0.04	17
733.72	0.04	15
733.76	0.04	11
733.80	0.04	8
733.84	0.04	7
733.88	0.04	5
733.92	0.04	5
733.96	0.04	3
734.00	0.04	1
734.04	0.04	2
734.08	0.04	-2
734.12	0.04	-4
734.16	0.04	-5
734.20	0.04	-7
734.24	0.04	-8
734.28	0.04	-10
734.32	0.04	-12
734.36	0.04	-14
734.40	0.04	-13
734.44	0.04	-15
734.48	0.04	-16
734.52	0.04	-16
734.56	0.04	-18
734.60	0.04	-19
734.64	0.04	-20
734.68	0.04	-20
734.72	0.04	-21
734.76	0.04	-20
734.80	0.04	-20
734.84	0.04	-18
734.88	0.04	-18
734.92	0.04	-16
734.96	0.04	-15
735.00	0.04	-12
735.04	0.04	-10
735.08	0.04	-9
735.12	0.04	-8
735.16	0.04	-7
735.20	0.04	-7
735.24	0.04	-6
735.28	0.04	-5
735.32	0.04	-4
735.36	0.04	-4
735.40	0.04	-5
735.44	0.04	-3
735.48	0.04	-3
735.52	0.04	-4
735.56	0.04	-4
735.60	0.04	-4
735.64	0.04	-3
735.68	0.04	-4
735.72	0.04	-3
735.76	0.04	-3
735.80	0.04	-5
735.84	0.04	-5
735.88	0.04	-4
735.92	0.04	-4
735.96	0.04	-4
736.00	0.04	-4
736.04	0.04	-5
736.08	0.04	-3
736.12	0.04	-1
736.16	0.04	-2
736.20	0.04	-4
736.24	0.04	-1
736.28	0.04	1
736.32	0.04	-2
736.36	0.04	-2
736.40	0.04	-2
736.44	0.04	1
736.48	0.04	3
736.52	0.04	3
736.56	0.04	25
736.60	0.04	26
736.64	0.04	26
736.68	0.04	29
736.72	0.04	30
736.76	0.04	31
736.80	0.04	31
736.84	0.04	30
736.88	0.04	30
736.92	0.04	31
736.96	0.04	30
737.00	0.04	29
737.04	0.04	28
737.08	0.04	28
737.12	0.04	27
737.16	0.04	28
737.20	0.04	28
737.24	0.04	28
737.28	0.04	27
737.32	0.04	28
737.36	0.04	27
737.40	0.04	27
737.44	0.04	27
737.48	0.04	27
737.52	0.04	27
737.56	0.04	26
737.60	0.04	26
737.64	0.04	26
737.68	0.04	25
737.72	0.04	25
737.76	0.04	25
737.80	0.04	24
737.84	0.04	23
737.88	0.04	24
737.92	0.04	22
737.96	0.04	22
738.00	0.04	21
738.04	0.04	20
738.08	0.04	20
738.12	0.04	18
738.16	0.04	18
738.20	0.04	19
738.24	0.04	20
738.28	0.04	20
738.32	0.04	20
738.36	0.04	22
738.40	0.04	20
738.44	0.04	19
738.48	0.04	20
738.52	0.04	20
738.56	0.04	20
738.60	0.04	20
738.64	0.04	22
738.68	0.04	23
738.72	0.04	23
738.76	0.04	24
738.80	0.04	24
738.84	0.04	23
738.88	0.04	22
738.92	0.04	23
738.96	0.04	23
739.00	0.04	25
739.04	0.04	24
739.08	0.04	24
739.12	0.04	24
739.16	0.04	25
739.20	0.04	23
739.24	0.04	22
739.28	0.04	23
739.32	0.04	23
739.36	0.04	24
739.40	0.04	25
739.44	0.04	26
739.48	0.04	27
739.52	0.04	27
739.56	0.04	29
739.60	0.04	29
739.64	0.04	31
739.68	0.04	32
739.72	0.04	32
739.76	0.04	33
739.80	0.04	33
739.84	0.04	32
739.88	0.04	32
739.92	0.04	32
739.96	0.04	31
740.00	0.04	31
740.04	0.04	29
740.08	0.04	29
740.12	0.04	29
740.16	0.04	31
740.20	0.04	33
740.24	0.04	34
740.28	0.04	35
740.32	0.04	38
740.36	0.04	39
740.40	0.04	40
740.44	0.04	40
740.48	0.04	41
740.52	0.04	42
740.56	0.04	43
740.60	0.04	44
740.64	0.04	45
740.68	0.04	46
740.72	0.04	48
740.76	0.04	46
740.80	0.04	48
740.84	0.04	47
740.88	0.04	48
740.92	0.04	48
740.96	0.04	49
741.00	0.04	48
741.04	0.04	49
741.08	0.04	49
741.12	0.04	49
741.16	0.04	47
741.20	0.04	47
741.24	0.04	48
741.28	0.04	48
741.32	0.04	48
741.36	0.04	49
741.40	0.04	49
741.44	0.04	51
741.48	0.04	49
741.52	0.04	49
741.56	0.04	48
741.60	0.04	50
741.64	0.04	49
741.68	0.04	52
741.72	0.04	51
741.76	0.04	50
741.80	0.04	51
741.84	0.04	52
741.88	0.04	53
741.92	0.04	53
741.96	0.04	52
742.00	0.04	54
742.04	0.04	55
742.08	0.04	56
742.12	0.04	57
742.16	0.04	59
742.20	0.04	61
742.24	0.04	61
742.28	0.04	62
742.32	0.04	64
742.36	0.04	64
742.40	0.04	65
742.44	0.04	66
742.48	0.04	66
742.52	0.04	68
742.56	0.04	69
742.60	0.04	69
742.64	0.04	70
742.68	0.04	71
742.72	0.04	71
742.76	0.04	70
742.80	0.04	69
742.84	0.04	69
742.88	0.04	71
742.92	0.04	73
742.96	0.04	75
743.00	0.04	76
743.04	0.04	76
743.08	0.04	77
743.12	0.04	78
743.16	0.04	81
743.20	0.04	82
743.24	0.04	81
743.28	0.04	79
743.32	0.04	79
743.36	0.04	78
743.40	0.04	78
743.44	0.04	78
743.48	0.04	78
743.52	0.04	75
743.56	0.04	75
743.60	0.04	78
743.64	0.04	76
743.68	0.04	78
743.72	0.04	78
743.76	0.04	78
743.80	0.04	80
743.84	0.04	83
743.88	0.04	82
743.92	0.04	82
743.96	0.04	83
744.00	0.04	83
744.04	0.04	84
744.08	0.04	85
744.12	0.04	86
744.16	0.04	87
744.20	0.04	85
744.24	0.04	87
744.28	0.04	88
744.32	0.04	89
744.36	0.04	89
744.40	0.04	90
744.44	0.04	90
744.48	0.04	93
744.52	0.04	93
744.56	0.04	95
744.60	0.04	96
744.64	0.04	94
744.68	0.04	97
744.72	0.04	97
744.76	0.04	97
744.80	0.04	100
744.84	0.04	98
744.88	0.04	101
744.92	0.04	101
744.96	0.04	99
745.00	0.04	100
745.04	0.04	101
745.08	0.04	101
745.12	0.04	101
745.16	0.04	100
745.20	0.04	102
745.24	0.04	101
745.28	0.04	100
745.32	0.04	102
745.36	0.04	100
745.40	0.04	101
745.44	0.04	102
745.48	0.04	101
745.52	0.04	100
745.56	0.04	100
745.60	0.04	99
745.64	0.04	97
745.68	0.04	99
745.72	0.04	98
745.76	0.04	99
745.80	0.04	99
745.84	0.04	99
745.88	0.04	99
745.92	0.04	99
745.96	0.04	99
746.00	0.04	100
746.04	0.04	100
746.08	0.04	100
746.12	0.04	100
746.16	0.04	101
746.20	0.04	102
746.24	0.04	102
746.28	0.04	100
746.32	0.04	100
746.36	0.04	100
746.40	0.04	101
746.44	0.04	100
746.48	0.04	102
746.52	0.04	103
746.56	0.04	103
746.60	0.04	102
746.64	0.04	103
746.68	0.04	104
746.72	0.04	106
746.76	0.04	106
746.80	0.04	108
746.84	0.04	107
746.88	0.04	107
746.92	0.04	107
746.96	0.04	109
747.00	0.04	109
747.04	0.04	110
747.08	0.04	107
747.12	0.04	112
747.16	0.04	50
747.20	0.04	49
747.24	0.04	48
747.28	0.04	47
747.32	0.04	47
747.36	0.04	46
747.40	0.04	45
747.44	0.04	48
747.48	0.04	47
747.52	0.04	49
747.56	0.04	50
747.60	0.04	53
747.64	0.04	52
747.68	0.04	57
747.72	0.04	55
747.76	0.04	57
747.80	0.04	53
747.84	0.04	54
747.88	0.04	54
747.92	0.04	54
747.96	0.04	56
748.00	0.04	57
748.04	0.04	56
748.08	0.04	61
748.12	0.04	61
748.16	0.04	61
748.20	0.04	58
748.24	0.04	57
748.28	0.04	59
748.32	0.04	59
748.36	0.04	57
748.40	0.04	60
748.44	0.04	62
748.48	0.04	61
748.52	0.04	57
748.56	0.04	57
748.60	0.04	59
748.64	0.04	58
748.68	0.04	55
748.72	0.04	58
748.76	0.04	58
748.80	0.04	58
748.84	0.04	54
748.88	0.04	54
748.92	0.04	50
748.96	0.04	50
749.00	0.04	50
749.04	0.04	54
749.08	0.04	53
749.12	0.04	52
749.16	0.04	57
749.20	0.04	57
749.24	0.04	55
749.28	0.04	52
749.32	0.04	56
749.36	0.04	55
749.40	0.04	56
749.44	0.04	60
749.48	0.04	61
749.52	0.04	60
749.56	0.04	61
749.60	0.04	61
749.64	0.04	58
749.68	0.04	58
749.72	0.04	58
749.76	0.04	60
749.80	0.04	58
749.84	0.04	57
749.88	0.04	55
749.92	0.04	55
749.96	0.04	52
750.00	0.04	51
750.04	0.04	53
750.08	0.04	54
750.12	0.04	54
750.16	0.04	54
750.20	0.04	53
750.24	0.04	57
750.28	0.04	56
750.32	0.04	59
750.36	0.04	59
750.40	0.04	56
750.44	0.04	53
750.48	0.04	57
750.52	0.04	56
750.56	0.04	55
750.60	0.04	53
750.64	0.04	52
750.68	0.04	53
750.72	0.04	56
750.76	0.04	55
750.80	0.04	58
750.84	0.04	59
750.88	0.04	58
750.92	0.04	59
750.96	0.04	62
751.00	0.04	59
751.04	0.04	55
751.08	0.04	53
751.12	0.04	57
751.16	0.04	60
751.20	0.04	59
751.24	0.04	59
751.28	0.04	60
751.32	0.04	60
751.36	0.04	59
751.40	0.04	58
751.44	0.04	56
751.48	0.04	55
751.52	0.04	57
751.56	0.04	57
751.60	0.04	56
751.64	0.04	55
751.68	0.04	61
751.72	0.04	63
751.76	0.04	61
751.80	0.04	61
751.84	0.04	58
751.88	0.04	56
751.92	0.04	56
751.96	0.04	55
752.00	0.04	55
752.04	0.04	56
752.08	0.04	56
752.12	0.04	57
752.16	0.04	58
752.20	0.04	56
752.24	0.04	58
752.28	0.04	58
752.32	0.04	58
752.36	0.04	60
752.40	0.04	59
752.44	0.04	58
752.48	0.04	57
752.52	0.04	58
752.56	0.04	57
752.60	0.04	55
752.64	0.04	57
752.68	0.04	57
752.72	0.04	57
752.76	0.04	58
752.80	0.04	59
752.84	0.04	56
752.88	0.04	56
752.92	0.04	55
752.96	0.04	58
753.00	0.04	59
753.04	0.04	61
753.08	0.04	62
753.12	0.04	103
753.16	0.04	103
753.20	0.04	104
753.24	0.04	102
753.28	0.04	105
753.32	0.04	102
753.36	0.04	104
753.40	0.04	103
753.44	0.04	102
753.48	0.04	103
753.52	0.04	103
753.56	0.04	101
753.60	0.04	102
753.64	0.04	103
753.68	0.04	105
753.72	0.04	106
753.76	0.04	108
753.80	0.04	107
753.84	0.04	109
753.88	0.04	109
753.92	0.04	107
753.96	0.04	105
754.00	0.04	104
754.04	0.04	103
754.08	0.04	104
754.12	0.04	103
754.16	0.04	105
754.20	0.04	105
754.24	0.04	106
754.28	0.04	107
754.32	0.04	105
754.36	0.04	106
754.40	0.04	108
754.44	0.04	105
754.48	0.04	107
754.52	0.04	106
754.56	0.04	106
754.60	0.04	103
754.64	0.04	105
754.68	0.04	104
754.72	0.04	105
754.76	0.04	103
754.80	0.04	105
754.84	0.04	102
754.88	0.04	103
754.92	0.04	103
754.96	0.04	102
755.00	0.04	101
755.04	0.04	101
755.08	0.04	103
755.12	0.04	103
755.16	0.04	104
755.20	0.04	103
755.24	0.04	100
755.28	0.04	101
755.32	0.04	100
755.36	0.04	101
755.40	0.04	98
755.44	0.04	101
755.48	0.04	100
755.52	0.04	101
755.56	0.04	102
755.60	0.04	101
755.64	0.04	102
755.68	0.04	101
755.72	0.04	102
755.76	0.04	103
755.80	0.04	100
755.84	0.04	100
755.88	0.04	99
755.92	0.04	97
755.96	0.04	97
756.00	0.04	99
756.04	0.04	97
756.08	0.04	99
756.12	0.04	97
756.16	0.04	95
756.20	0.04	94
756.24	0.04	94
756.28	0.04	92
756.32	0.04	94
756.36	0.04	94
756.40	0.04	97
756.44	0.04	98
756.48	0.04	102
756.52	0.04	106
756.56	0.04	106
756.60	0.04	105
756.64	0.04	107
756.68	0.04	105
756.72	0.04	105
756.76	0.04	104
756.80	0.04	104
756.84	0.04	103
756.88	0.04	103
756.92	0.04	134
756.96	0.04	132
757.00	0.04	122
757.04	0.04	118
757.08	0.04	127
757.12	0.04	126
757.16	0.04	125
757.20	0.04	120
757.24	0.04	121
757.28	0.04	121
757.32	0.04	121
757.36	0.04	120
757.40	0.04	118
757.44	0.04	115
757.48	0.04	112
