onset	duration	brlr
761.88	0.04	1
761.92	0.04	4
761.96	0.04	2
762.00	0.04	-1
762.04	0.04	-1
762.08	0.04	0
762.12	0.04	0
762.16	0.04	0
762.20	0.04	3
762.24	0.04	1
762.28	0.04	2
762.32	0.04	3
762.36	0.04	3
762.40	0.04	5
762.44	0.04	6
762.48	0.04	6
762.52	0.04	8
762.56	0.04	7
762.60	0.04	4
762.64	0.04	1
762.68	0.04	2
762.72	0.04	7
762.76	0.04	11
762.80	0.04	14
762.84	0.04	13
762.88	0.04	9
762.92	0.04	5
762.96	0.04	5
763.00	0.04	2
763.04	0.04	2
763.08	0.04	2
763.12	0.04	2
763.16	0.04	1
763.20	0.04	1
763.24	0.04	-4
763.28	0.04	-5
763.32	0.04	-2
763.36	0.04	-2
763.40	0.04	-4
763.44	0.04	-4
763.48	0.04	-3
763.52	0.04	-4
763.56	0.04	-3
763.60	0.04	-4
763.64	0.04	-4
763.68	0.04	-5
763.72	0.04	-5
763.76	0.04	-5
763.80	0.04	-4
763.84	0.04	-5
763.88	0.04	-6
763.92	0.04	-6
763.96	0.04	-5
764.00	0.04	-5
764.04	0.04	-7
764.08	0.04	-6
764.12	0.04	-8
764.16	0.04	-9
764.20	0.04	-10
764.24	0.04	-11
764.28	0.04	-11
764.32	0.04	-12
764.36	0.04	-13
764.40	0.04	-14
764.44	0.04	-15
764.48	0.04	-16
764.52	0.04	-17
764.56	0.04	-18
764.60	0.04	-19
764.64	0.04	-20
764.68	0.04	-20
764.72	0.04	-22
764.76	0.04	-22
764.80	0.04	-23
764.84	0.04	-22
764.88	0.04	-22
764.92	0.04	-22
764.96	0.04	-21
765.00	0.04	-20
765.04	0.04	-19
765.08	0.04	-19
765.12	0.04	-18
765.16	0.04	-16
765.20	0.04	-15
765.24	0.04	-14
765.28	0.04	-11
765.32	0.04	-10
765.36	0.04	-11
765.40	0.04	-9
765.44	0.04	-7
765.48	0.04	-8
765.52	0.04	-6
765.56	0.04	-5
765.60	0.04	-4
765.64	0.04	-4
765.68	0.04	-2
765.72	0.04	-4
765.76	0.04	-2
765.80	0.04	-1
765.84	0.04	-1
765.88	0.04	0
765.92	0.04	0
765.96	0.04	1
766.00	0.04	2
766.04	0.04	3
766.08	0.04	3
766.12	0.04	5
766.16	0.04	6
766.20	0.04	7
766.24	0.04	7
766.28	0.04	9
766.32	0.04	10
766.36	0.04	11
766.40	0.04	12
766.44	0.04	13
766.48	0.04	13
766.52	0.04	14
766.56	0.04	15
766.60	0.04	15
766.64	0.04	15
766.68	0.04	15
766.72	0.04	16
766.76	0.04	15
766.80	0.04	15
766.84	0.04	14
766.88	0.04	13
766.92	0.04	13
766.96	0.04	11
767.00	0.04	12
767.04	0.04	10
767.08	0.04	10
767.12	0.04	9
767.16	0.04	9
767.20	0.04	8
767.24	0.04	7
767.28	0.04	6
767.32	0.04	5
767.36	0.04	4
767.40	0.04	4
767.44	0.04	5
767.48	0.04	4
767.52	0.04	4
767.56	0.04	4
767.60	0.04	4
767.64	0.04	3
767.68	0.04	3
767.72	0.04	3
767.76	0.04	2
767.80	0.04	2
767.84	0.04	2
767.88	0.04	2
767.92	0.04	1
767.96	0.04	1
768.00	0.04	1
768.04	0.04	1
768.08	0.04	1
768.12	0.04	1
768.16	0.04	1
768.20	0.04	1
768.24	0.04	1
768.28	0.04	1
768.32	0.04	0
768.36	0.04	1
768.40	0.04	1
768.44	0.04	1
768.48	0.04	1
768.52	0.04	1
768.56	0.04	2
768.60	0.04	1
768.64	0.04	1
768.68	0.04	2
768.72	0.04	2
768.76	0.04	2
768.80	0.04	2
768.84	0.04	2
768.88	0.04	2
768.92	0.04	2
768.96	0.04	2
769.00	0.04	2
769.04	0.04	3
769.08	0.04	2
769.12	0.04	3
769.16	0.04	3
769.20	0.04	3
769.24	0.04	3
769.28	0.04	3
769.32	0.04	3
769.36	0.04	3
769.40	0.04	3
769.44	0.04	3
769.48	0.04	3
769.52	0.04	3
769.56	0.04	4
769.60	0.04	4
769.64	0.04	4
769.68	0.04	3
769.72	0.04	3
769.76	0.04	4
769.80	0.04	4
769.84	0.04	4
769.88	0.04	4
769.92	0.04	4
769.96	0.04	4
770.00	0.04	4
770.04	0.04	4
770.08	0.04	4
770.12	0.04	4
770.16	0.04	4
770.20	0.04	4
770.24	0.04	3
770.28	0.04	3
770.32	0.04	3
770.36	0.04	3
770.40	0.04	4
770.44	0.04	4
770.48	0.04	5
770.52	0.04	5
770.56	0.04	4
770.60	0.04	4
770.64	0.04	4
770.68	0.04	4
770.72	0.04	-9
770.76	0.04	-11
770.80	0.04	-11
770.84	0.04	-11
770.88	0.04	-11
770.92	0.04	-12
770.96	0.04	-11
771.00	0.04	-11
771.04	0.04	-11
771.08	0.04	-11
771.12	0.04	-12
771.16	0.04	-12
771.20	0.04	-12
771.24	0.04	-13
771.28	0.04	-13
771.32	0.04	-13
771.36	0.04	-13
771.40	0.04	-12
771.44	0.04	-14
771.48	0.04	-14
771.52	0.04	-14
771.56	0.04	-15
771.60	0.04	-14
771.64	0.04	-15
771.68	0.04	-16
771.72	0.04	-17
771.76	0.04	-18
771.80	0.04	-20
771.84	0.04	-20
771.88	0.04	-21
771.92	0.04	-23
771.96	0.04	-23
772.00	0.04	-23
772.04	0.04	-23
772.08	0.04	-23
772.12	0.04	-22
772.16	0.04	-22
772.20	0.04	-22
772.24	0.04	-22
772.28	0.04	-24
772.32	0.04	-21
772.36	0.04	-20
772.40	0.04	-20
772.44	0.04	-19
772.48	0.04	-18
772.52	0.04	-18
772.56	0.04	-18
772.60	0.04	-18
772.64	0.04	-16
772.68	0.04	-16
772.72	0.04	-15
772.76	0.04	-16
772.80	0.04	-18
772.84	0.04	-19
772.88	0.04	-19
772.92	0.04	-21
772.96	0.04	-28
773.00	0.04	-32
773.04	0.04	-32
773.08	0.04	-33
773.12	0.04	-24
773.16	0.04	-12
773.20	0.04	5
773.24	0.04	14
773.28	0.04	24
773.32	0.04	26
773.36	0.04	16
773.40	0.04	1
773.44	0.04	-13
773.48	0.04	-8
773.52	0.04	8
773.56	0.04	18
773.60	0.04	20
773.64	0.04	27
773.68	0.04	37
773.72	0.04	43
773.76	0.04	44
773.80	0.04	35
773.84	0.04	25
773.88	0.04	17
773.92	0.04	8
773.96	0.04	1
774.00	0.04	1
774.04	0.04	-1
774.08	0.04	-4
774.12	0.04	-8
774.16	0.04	-8
774.20	0.04	-6
774.24	0.04	-8
774.28	0.04	-7
774.32	0.04	-12
774.36	0.04	-13
774.40	0.04	-16
774.44	0.04	-18
774.48	0.04	-17
774.52	0.04	-16
774.56	0.04	-16
774.60	0.04	-17
774.64	0.04	-17
774.68	0.04	-17
774.72	0.04	-18
774.76	0.04	-19
774.80	0.04	-19
774.84	0.04	-19
774.88	0.04	-19
774.92	0.04	-19
774.96	0.04	-19
775.00	0.04	-18
775.04	0.04	-19
775.08	0.04	-20
775.12	0.04	-21
775.16	0.04	-21
775.20	0.04	-18
775.24	0.04	-19
775.28	0.04	-18
775.32	0.04	-16
775.36	0.04	-17
775.40	0.04	-17
775.44	0.04	-17
775.48	0.04	-18
775.52	0.04	-15
775.56	0.04	-15
775.60	0.04	-17
775.64	0.04	-18
775.68	0.04	-17
775.72	0.04	-16
775.76	0.04	-21
775.80	0.04	-19
775.84	0.04	-20
775.88	0.04	-21
775.92	0.04	-19
775.96	0.04	-21
776.00	0.04	-19
776.04	0.04	-20
776.08	0.04	-21
776.12	0.04	-22
776.16	0.04	-24
776.20	0.04	-22
776.24	0.04	-22
776.28	0.04	-21
776.32	0.04	-23
776.36	0.04	-24
776.40	0.04	-23
776.44	0.04	-23
776.48	0.04	-22
776.52	0.04	-20
776.56	0.04	-19
776.60	0.04	-19
776.64	0.04	-20
776.68	0.04	-23
776.72	0.04	-23
776.76	0.04	-24
776.80	0.04	-25
776.84	0.04	-25
776.88	0.04	-22
776.92	0.04	-20
776.96	0.04	-20
777.00	0.04	-16
777.04	0.04	-14
777.08	0.04	-13
777.12	0.04	-15
777.16	0.04	-15
777.20	0.04	-15
777.24	0.04	-17
777.28	0.04	-19
777.32	0.04	-20
777.36	0.04	-20
777.40	0.04	-19
777.44	0.04	-20
777.48	0.04	-21
777.52	0.04	-20
777.56	0.04	-21
777.60	0.04	-23
777.64	0.04	-24
777.68	0.04	-24
777.72	0.04	-22
777.76	0.04	-21
777.80	0.04	-22
777.84	0.04	-20
777.88	0.04	-21
777.92	0.04	-21
777.96	0.04	-20
778.00	0.04	-18
778.04	0.04	-16
778.08	0.04	-14
778.12	0.04	-15
778.16	0.04	-15
778.20	0.04	-16
778.24	0.04	-17
778.28	0.04	-18
778.32	0.04	-19
778.36	0.04	-19
778.40	0.04	-18
778.44	0.04	-17
778.48	0.04	-16
778.52	0.04	-16
778.56	0.04	-17
778.60	0.04	-17
778.64	0.04	-17
778.68	0.04	-16
778.72	0.04	-16
778.76	0.04	-16
778.80	0.04	-17
778.84	0.04	-18
778.88	0.04	-20
778.92	0.04	-20
778.96	0.04	-20
779.00	0.04	-21
779.04	0.04	-21
779.08	0.04	-20
779.12	0.04	-20
779.16	0.04	-19
779.20	0.04	-19
779.24	0.04	-18
779.28	0.04	-19
779.32	0.04	-20
779.36	0.04	-20
779.40	0.04	-20
779.44	0.04	-19
779.48	0.04	-19
779.52	0.04	-21
779.56	0.04	-20
779.60	0.04	-20
779.64	0.04	-20
779.68	0.04	-21
779.72	0.04	-22
779.76	0.04	-22
779.80	0.04	-21
779.84	0.04	-19
779.88	0.04	-20
779.92	0.04	-20
779.96	0.04	-20
780.00	0.04	-19
780.04	0.04	-19
780.08	0.04	-19
780.12	0.04	-18
780.16	0.04	-17
780.20	0.04	-15
780.24	0.04	-15
780.28	0.04	-17
780.32	0.04	-17
780.36	0.04	-18
780.40	0.04	-19
780.44	0.04	-19
780.48	0.04	-18
780.52	0.04	-16
780.56	0.04	-14
780.60	0.04	-14
780.64	0.04	-13
780.68	0.04	-13
780.72	0.04	-12
780.76	0.04	-11
780.80	0.04	-11
780.84	0.04	-11
780.88	0.04	-14
780.92	0.04	-16
780.96	0.04	-17
781.00	0.04	-19
781.04	0.04	-19
781.08	0.04	-17
781.12	0.04	-18
781.16	0.04	-18
781.20	0.04	-19
781.24	0.04	-20
781.28	0.04	-19
781.32	0.04	-20
781.36	0.04	-20
781.40	0.04	-21
781.44	0.04	-21
781.48	0.04	-20
781.52	0.04	-18
781.56	0.04	-17
781.60	0.04	-17
781.64	0.04	-16
781.68	0.04	-14
781.72	0.04	-12
781.76	0.04	-12
781.80	0.04	-12
781.84	0.04	-9
781.88	0.04	-5
781.92	0.04	2
781.96	0.04	12
782.00	0.04	14
782.04	0.04	12
782.08	0.04	6
782.12	0.04	1
782.16	0.04	-5
782.20	0.04	-1
782.24	0.04	-2
782.28	0.04	-3
782.32	0.04	-4
782.36	0.04	-4
782.40	0.04	-5
782.44	0.04	-6
782.48	0.04	-7
782.52	0.04	-8
782.56	0.04	-8
782.60	0.04	-7
782.64	0.04	-10
782.68	0.04	-9
782.72	0.04	-11
782.76	0.04	-12
782.80	0.04	-12
782.84	0.04	-12
782.88	0.04	-11
782.92	0.04	-11
782.96	0.04	-10
783.00	0.04	-9
783.04	0.04	-8
783.08	0.04	-10
783.12	0.04	-11
783.16	0.04	-14
783.20	0.04	-15
783.24	0.04	-13
783.28	0.04	-13
783.32	0.04	-14
783.36	0.04	-12
783.40	0.04	-12
783.44	0.04	-11
783.48	0.04	-10
783.52	0.04	-11
783.56	0.04	-8
783.60	0.04	-7
783.64	0.04	-7
783.68	0.04	-6
783.72	0.04	-9
783.76	0.04	-11
783.80	0.04	-10
783.84	0.04	-12
783.88	0.04	-10
783.92	0.04	-8
783.96	0.04	-5
784.00	0.04	-3
784.04	0.04	1
784.08	0.04	5
784.12	0.04	-4
784.16	0.04	-9
784.20	0.04	-14
784.24	0.04	-19
784.28	0.04	-18
784.32	0.04	-14
784.36	0.04	-14
784.40	0.04	-13
784.44	0.04	-12
784.48	0.04	-12
784.52	0.04	-13
784.56	0.04	-12
784.60	0.04	-12
784.64	0.04	-10
784.68	0.04	-9
784.72	0.04	-10
784.76	0.04	-9
784.80	0.04	-9
784.84	0.04	-10
784.88	0.04	-11
784.92	0.04	-11
784.96	0.04	-12
785.00	0.04	-12
785.04	0.04	-12
785.08	0.04	-12
785.12	0.04	-13
785.16	0.04	-13
785.20	0.04	-13
785.24	0.04	-14
785.28	0.04	-16
785.32	0.04	-18
785.36	0.04	-19
785.40	0.04	-17
785.44	0.04	-17
785.48	0.04	-18
785.52	0.04	-17
785.56	0.04	-16
785.60	0.04	-17
785.64	0.04	-17
785.68	0.04	-15
785.72	0.04	-15
785.76	0.04	-15
785.80	0.04	-16
785.84	0.04	-15
785.88	0.04	-15
785.92	0.04	-15
785.96	0.04	-14
786.00	0.04	-13
786.04	0.04	-11
786.08	0.04	-11
786.12	0.04	-9
786.16	0.04	-5
786.20	0.04	-4
786.24	0.04	-4
786.28	0.04	-2
786.32	0.04	-2
786.36	0.04	-2
786.40	0.04	0
786.44	0.04	-3
786.48	0.04	-6
786.52	0.04	-5
786.56	0.04	-7
786.60	0.04	-8
786.64	0.04	-9
786.68	0.04	-10
786.72	0.04	-10
786.76	0.04	-7
786.80	0.04	-6
786.84	0.04	-3
786.88	0.04	-1
786.92	0.04	1
786.96	0.04	1
787.00	0.04	3
787.04	0.04	3
787.08	0.04	3
787.12	0.04	3
787.16	0.04	3
787.20	0.04	2
787.24	0.04	2
787.28	0.04	0
787.32	0.04	0
787.36	0.04	-2
787.40	0.04	-3
787.44	0.04	-3
787.48	0.04	-5
787.52	0.04	-4
787.56	0.04	-4
787.60	0.04	-3
787.64	0.04	-3
787.68	0.04	-4
787.72	0.04	-6
787.76	0.04	-6
787.80	0.04	-7
787.84	0.04	-7
787.88	0.04	-7
787.92	0.04	-7
787.96	0.04	-6
788.00	0.04	-8
788.04	0.04	-8
788.08	0.04	-8
788.12	0.04	-8
788.16	0.04	-7
788.20	0.04	-7
788.24	0.04	-10
788.28	0.04	-10
788.32	0.04	-10
788.36	0.04	-9
788.40	0.04	-6
788.44	0.04	-6
788.48	0.04	-6
788.52	0.04	-5
788.56	0.04	-5
788.60	0.04	-4
788.64	0.04	-3
788.68	0.04	-3
788.72	0.04	-2
788.76	0.04	-3
788.80	0.04	-3
788.84	0.04	-3
788.88	0.04	-4
788.92	0.04	-3
788.96	0.04	-2
789.00	0.04	-2
789.04	0.04	-2
789.08	0.04	-3
789.12	0.04	-2
789.16	0.04	-2
789.20	0.04	-2
789.24	0.04	-2
789.28	0.04	0
789.32	0.04	0
789.36	0.04	-1
789.40	0.04	0
789.44	0.04	-1
789.48	0.04	-2
789.52	0.04	-2
789.56	0.04	-4
789.60	0.04	-4
789.64	0.04	-6
789.68	0.04	-7
789.72	0.04	-8
789.76	0.04	-10
789.80	0.04	-8
789.84	0.04	-7
789.88	0.04	-9
789.92	0.04	-9
789.96	0.04	-10
790.00	0.04	-10
790.04	0.04	-11
790.08	0.04	-10
790.12	0.04	-10
790.16	0.04	-12
790.20	0.04	-12
790.24	0.04	-13
790.28	0.04	-15
790.32	0.04	-16
790.36	0.04	-18
790.40	0.04	-21
790.44	0.04	-22
790.48	0.04	-25
790.52	0.04	-26
790.56	0.04	-27
790.60	0.04	-27
790.64	0.04	-28
790.68	0.04	-28
790.72	0.04	-28
790.76	0.04	-28
790.80	0.04	-27
790.84	0.04	-27
790.88	0.04	-30
790.92	0.04	-31
790.96	0.04	-32
791.00	0.04	-32
791.04	0.04	-33
791.08	0.04	-33
791.12	0.04	-32
791.16	0.04	-33
791.20	0.04	-33
791.24	0.04	-36
791.28	0.04	-35
791.32	0.04	-36
791.36	0.04	-36
791.40	0.04	-35
791.44	0.04	-34
791.48	0.04	-35
791.52	0.04	-34
791.56	0.04	-32
791.60	0.04	-32
791.64	0.04	-31
791.68	0.04	-31
791.72	0.04	-30
791.76	0.04	-30
791.80	0.04	-28
791.84	0.04	-28
791.88	0.04	-27
791.92	0.04	-27
791.96	0.04	-27
792.00	0.04	-28
792.04	0.04	-28
792.08	0.04	-26
792.12	0.04	-26
792.16	0.04	-25
792.20	0.04	-26
792.24	0.04	-27
792.28	0.04	-26
792.32	0.04	-27
792.36	0.04	-27
792.40	0.04	-30
792.44	0.04	-30
792.48	0.04	-31
792.52	0.04	-32
792.56	0.04	-31
792.60	0.04	-32
792.64	0.04	-31
792.68	0.04	-31
792.72	0.04	-31
792.76	0.04	-30
792.80	0.04	-29
792.84	0.04	-27
792.88	0.04	-25
792.92	0.04	-24
792.96	0.04	-24
793.00	0.04	-24
793.04	0.04	-22
793.08	0.04	-21
793.12	0.04	-20
793.16	0.04	-19
793.20	0.04	-17
793.24	0.04	-17
793.28	0.04	-15
793.32	0.04	-15
793.36	0.04	-15
793.40	0.04	-14
793.44	0.04	-15
793.48	0.04	-15
793.52	0.04	-14
793.56	0.04	-13
793.60	0.04	-12
793.64	0.04	-11
793.68	0.04	-13
793.72	0.04	-15
793.76	0.04	-13
793.80	0.04	-14
793.84	0.04	-15
793.88	0.04	-16
793.92	0.04	-15
793.96	0.04	-14
794.00	0.04	-14
794.04	0.04	-12
794.08	0.04	-10
794.12	0.04	-12
794.16	0.04	-12
794.20	0.04	-13
794.24	0.04	-14
794.28	0.04	-16
794.32	0.04	-17
794.36	0.04	-18
794.40	0.04	-20
794.44	0.04	-19
794.48	0.04	-21
794.52	0.04	-22
794.56	0.04	-23
794.60	0.04	-24
794.64	0.04	-24
794.68	0.04	-24
794.72	0.04	-25
794.76	0.04	-26
794.80	0.04	-28
794.84	0.04	-29
794.88	0.04	-29
794.92	0.04	-29
794.96	0.04	-30
795.00	0.04	-28
795.04	0.04	-27
795.08	0.04	-30
795.12	0.04	-29
795.16	0.04	-27
795.20	0.04	-27
795.24	0.04	-26
795.28	0.04	-27
795.32	0.04	-27
795.36	0.04	-26
795.40	0.04	-27
795.44	0.04	-27
795.48	0.04	-26
795.52	0.04	-28
795.56	0.04	-27
795.60	0.04	-26
795.64	0.04	-26
795.68	0.04	-26
795.72	0.04	-26
795.76	0.04	-27
795.80	0.04	-28
795.84	0.04	-28
795.88	0.04	-30
795.92	0.04	-31
795.96	0.04	-32
796.00	0.04	-32
796.04	0.04	-33
796.08	0.04	-34
796.12	0.04	-34
796.16	0.04	-34
796.20	0.04	-36
796.24	0.04	-37
796.28	0.04	-36
796.32	0.04	-37
796.36	0.04	-36
796.40	0.04	-35
796.44	0.04	-34
796.48	0.04	-34
796.52	0.04	-34
796.56	0.04	-34
796.60	0.04	-33
796.64	0.04	-33
796.68	0.04	-32
796.72	0.04	-33
796.76	0.04	-32
796.80	0.04	-30
796.84	0.04	-31
796.88	0.04	-31
796.92	0.04	-31
796.96	0.04	-31
797.00	0.04	-30
797.04	0.04	-31
797.08	0.04	-31
797.12	0.04	-32
797.16	0.04	-34
797.20	0.04	-33
797.24	0.04	-33
797.28	0.04	-31
797.32	0.04	-32
797.36	0.04	-33
797.40	0.04	-34
797.44	0.04	-34
797.48	0.04	-34
797.52	0.04	-33
797.56	0.04	-33
797.60	0.04	-33
797.64	0.04	-32
797.68	0.04	-32
797.72	0.04	-33
797.76	0.04	-33
797.80	0.04	-34
797.84	0.04	-34
797.88	0.04	-34
797.92	0.04	-35
797.96	0.04	-35
798.00	0.04	-35
798.04	0.04	-34
798.08	0.04	-34
798.12	0.04	-35
798.16	0.04	-36
798.20	0.04	-35
798.24	0.04	-35
798.28	0.04	-35
798.32	0.04	-35
798.36	0.04	-33
798.40	0.04	-33
798.44	0.04	-30
798.48	0.04	-30
798.52	0.04	-30
798.56	0.04	-29
798.60	0.04	-29
798.64	0.04	-30
798.68	0.04	-32
798.72	0.04	-32
798.76	0.04	-31
798.80	0.04	-31
798.84	0.04	-32
798.88	0.04	-30
798.92	0.04	-31
798.96	0.04	-30
799.00	0.04	-30
799.04	0.04	-29
799.08	0.04	-29
799.12	0.04	-29
799.16	0.04	-29
799.20	0.04	-28
799.24	0.04	-31
799.28	0.04	-29
799.32	0.04	-31
799.36	0.04	-33
799.40	0.04	-30
799.44	0.04	-32
799.48	0.04	-33
799.52	0.04	-34
799.56	0.04	-34
799.60	0.04	-35
799.64	0.04	-33
799.68	0.04	-32
799.72	0.04	-31
799.76	0.04	-31
799.80	0.04	-29
799.84	0.04	-30
799.88	0.04	-30
799.92	0.04	-29
799.96	0.04	-27
800.00	0.04	-27
800.04	0.04	-27
800.08	0.04	-25
800.12	0.04	-26
800.16	0.04	-25
800.20	0.04	-26
800.24	0.04	-25
800.28	0.04	-25
800.32	0.04	-24
800.36	0.04	-24
800.40	0.04	-23
800.44	0.04	-23
800.48	0.04	-26
800.52	0.04	-25
800.56	0.04	-27
800.60	0.04	-28
800.64	0.04	-29
800.68	0.04	-30
800.72	0.04	-29
800.76	0.04	-29
800.80	0.04	-29
800.84	0.04	-28
800.88	0.04	-28
800.92	0.04	-28
800.96	0.04	-29
801.00	0.04	-30
801.04	0.04	-30
801.08	0.04	-29
801.12	0.04	-29
801.16	0.04	-28
801.20	0.04	-29
801.24	0.04	-30
801.28	0.04	-29
801.32	0.04	-28
801.36	0.04	-28
801.40	0.04	-27
801.44	0.04	-25
801.48	0.04	-26
801.52	0.04	-24
801.56	0.04	-23
801.60	0.04	-20
801.64	0.04	-19
801.68	0.04	-19
801.72	0.04	-19
801.76	0.04	-18
801.80	0.04	-17
801.84	0.04	-18
801.88	0.04	-18
801.92	0.04	-19
801.96	0.04	-20
802.00	0.04	-24
802.04	0.04	4
802.08	0.04	3
802.12	0.04	5
802.16	0.04	3
802.20	0.04	4
802.24	0.04	5
802.28	0.04	5
802.32	0.04	5
802.36	0.04	4
802.40	0.04	3
802.44	0.04	4
802.48	0.04	6
802.52	0.04	5
802.56	0.04	5
802.60	0.04	6
802.64	0.04	7
802.68	0.04	9
802.72	0.04	7
802.76	0.04	8
802.80	0.04	9
802.84	0.04	9
802.88	0.04	9
802.92	0.04	8
802.96	0.04	9
803.00	0.04	9
803.04	0.04	8
803.08	0.04	9
803.12	0.04	8
803.16	0.04	6
803.20	0.04	6
803.24	0.04	7
803.28	0.04	8
803.32	0.04	8
803.36	0.04	7
803.40	0.04	7
803.44	0.04	8
803.48	0.04	8
803.52	0.04	8
803.56	0.04	8
803.60	0.04	9
803.64	0.04	9
803.68	0.04	10
803.72	0.04	10
803.76	0.04	11
803.80	0.04	10
803.84	0.04	12
803.88	0.04	10
803.92	0.04	9
803.96	0.04	10
804.00	0.04	8
804.04	0.04	9
804.08	0.04	7
804.12	0.04	6
804.16	0.04	6
804.20	0.04	6
804.24	0.04	5
804.28	0.04	5
804.32	0.04	5
804.36	0.04	5
804.40	0.04	5
804.44	0.04	6
804.48	0.04	6
804.52	0.04	6
804.56	0.04	5
804.60	0.04	6
804.64	0.04	5
804.68	0.04	6
804.72	0.04	6
804.76	0.04	6
804.80	0.04	6
804.84	0.04	6
804.88	0.04	7
804.92	0.04	8
804.96	0.04	7
805.00	0.04	7
805.04	0.04	8
805.08	0.04	7
805.12	0.04	8
805.16	0.04	7
805.20	0.04	9
805.24	0.04	8
805.28	0.04	8
805.32	0.04	6
805.36	0.04	8
805.40	0.04	8
805.44	0.04	8
805.48	0.04	7
805.52	0.04	7
805.56	0.04	6
805.60	0.04	6
805.64	0.04	7
805.68	0.04	7
805.72	0.04	7
805.76	0.04	6
805.80	0.04	5
805.84	0.04	7
805.88	0.04	7
805.92	0.04	5
805.96	0.04	6
806.00	0.04	6
806.04	0.04	6
806.08	0.04	6
806.12	0.04	8
806.16	0.04	8
806.20	0.04	9
806.24	0.04	10
806.28	0.04	9
806.32	0.04	9
806.36	0.04	9
806.40	0.04	9
806.44	0.04	9
806.48	0.04	9
806.52	0.04	9
806.56	0.04	9
806.60	0.04	8
806.64	0.04	9
806.68	0.04	0
806.72	0.04	-2
806.76	0.04	-2
806.80	0.04	-2
806.84	0.04	-2
806.88	0.04	-1
806.92	0.04	0
806.96	0.04	0
807.00	0.04	-1
807.04	0.04	-1
807.08	0.04	-1
807.12	0.04	-1
807.16	0.04	-1
807.20	0.04	-1
807.24	0.04	-3
807.28	0.04	-1
807.32	0.04	-1
807.36	0.04	0
807.40	0.04	-1
807.44	0.04	0
807.48	0.04	-1
807.52	0.04	-2
807.56	0.04	0
807.60	0.04	-1
807.64	0.04	-1
807.68	0.04	0
807.72	0.04	-2
807.76	0.04	0
807.80	0.04	-2
807.84	0.04	-1
807.88	0.04	-2
807.92	0.04	-2
807.96	0.04	-1
808.00	0.04	-1
808.04	0.04	-2
808.08	0.04	-1
808.12	0.04	-1
808.16	0.04	-2
808.20	0.04	-2
808.24	0.04	-2
808.28	0.04	-2
808.32	0.04	-1
808.36	0.04	-2
808.40	0.04	-1
808.44	0.04	-3
808.48	0.04	-4
808.52	0.04	-3
808.56	0.04	-3
808.60	0.04	-3
808.64	0.04	-3
808.68	0.04	-3
808.72	0.04	-4
808.76	0.04	-4
808.80	0.04	-4
808.84	0.04	-3
808.88	0.04	-4
808.92	0.04	-4
808.96	0.04	-3
809.00	0.04	-3
809.04	0.04	-3
809.08	0.04	-4
809.12	0.04	-5
809.16	0.04	-5
809.20	0.04	-4
809.24	0.04	-4
809.28	0.04	-4
809.32	0.04	-5
809.36	0.04	-5
809.40	0.04	-5
809.44	0.04	-5
809.48	0.04	-5
809.52	0.04	-4
809.56	0.04	-5
809.60	0.04	-5
809.64	0.04	-5
809.68	0.04	-5
809.72	0.04	-5
809.76	0.04	-5
809.80	0.04	-4
809.84	0.04	-4
809.88	0.04	-4
809.92	0.04	-4
809.96	0.04	-6
810.00	0.04	-6
810.04	0.04	-6
810.08	0.04	-6
810.12	0.04	-5
810.16	0.04	-6
810.20	0.04	-6
810.24	0.04	-7
810.28	0.04	-6
810.32	0.04	-5
810.36	0.04	-6
810.40	0.04	-6
810.44	0.04	-7
810.48	0.04	-7
810.52	0.04	-8
810.56	0.04	-7
810.60	0.04	-8
810.64	0.04	-8
810.68	0.04	-8
810.72	0.04	-8
810.76	0.04	-9
810.80	0.04	-9
810.84	0.04	-11
810.88	0.04	-11
810.92	0.04	-10
810.96	0.04	-10
811.00	0.04	-9
811.04	0.04	-9
811.08	0.04	-10
811.12	0.04	-9
811.16	0.04	-9
811.20	0.04	-8
811.24	0.04	-8
811.28	0.04	-8
811.32	0.04	-8
811.36	0.04	-8
811.40	0.04	-8
811.44	0.04	-8
811.48	0.04	-8
811.52	0.04	-8
811.56	0.04	-7
811.60	0.04	-8
811.64	0.04	-8
811.68	0.04	-8
811.72	0.04	-8
811.76	0.04	-5
811.80	0.04	-6
811.84	0.04	-5
811.88	0.04	-5
811.92	0.04	-5
811.96	0.04	-5
812.00	0.04	-4
812.04	0.04	-4
812.08	0.04	-4
812.12	0.04	-4
812.16	0.04	-4
812.20	0.04	-3
812.24	0.04	-3
812.28	0.04	-5
812.32	0.04	-5
812.36	0.04	-5
812.40	0.04	-4
812.44	0.04	-4
812.48	0.04	-4
812.52	0.04	-4
812.56	0.04	-6
812.60	0.04	-5
812.64	0.04	-5
812.68	0.04	-4
812.72	0.04	-5
812.76	0.04	-6
812.80	0.04	-7
812.84	0.04	-7
812.88	0.04	-5
812.92	0.04	-5
812.96	0.04	-7
813.00	0.04	-8
813.04	0.04	-7
813.08	0.04	-6
813.12	0.04	-7
813.16	0.04	-8
813.20	0.04	-9
813.24	0.04	-9
813.28	0.04	-8
813.32	0.04	-7
813.36	0.04	-7
813.40	0.04	-7
813.44	0.04	-7
813.48	0.04	-6
813.52	0.04	-5
813.56	0.04	-4
813.60	0.04	-5
813.64	0.04	-6
813.68	0.04	-6
813.72	0.04	-6
813.76	0.04	-6
813.80	0.04	-6
813.84	0.04	-6
